# GENERATED by scripts/gate_evidence_coverage_check.sh -- do not hand-edit; re-run the gate to refresh.
# Coverage matrix: capability x declared/reachable (static, this gate) / invoked/ocel/otel/verified/receipted (runtime, Phase 6 only).
# The five runtime columns are literally "unverified_static_gate" here -- this script has no runtime evidence to report.
# Columns (tab-separated): engine op declared reachable invoked ocel otel verified receipted
rust4pm	align_trace	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	compute_fitness	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	free_log	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	free_net	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	ocel_new	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	ocel_add_event_type	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	ocel_add_object_type	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	ocel_add_object	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	ocel_add_event	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	ocel_stats	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	ocel_to_json	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	xes_to_ocel	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	import_ocel_json	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	ocel_to_xml	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	import_ocel_xml	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	ocel_dfg_of_object_type	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	ocel_variants_of_object_type	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
rust4pm	free_ocel	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	plan	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	plan_production	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	readiness	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	version	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	explain	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_new	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_fork	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_free	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_set_goal	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_restrict_prefix_claims	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_restrict_contains	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_think	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_valid	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_step	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_suffix	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_advance	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_drop_plan	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_has_plan	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_set_fact	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_set_timed_fact	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_observe	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_goal_met	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_fact	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_apply_start	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_elapse	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_set_fluent	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_fluent	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_plan_valid	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_world_bytes	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	session_mind_bytes	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	htn_plan	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	fond_policy	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
ferroplan	hddl_solve	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
petgraph	graph_new	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
petgraph	add_node	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
petgraph	add_edge	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
petgraph	shortest_path	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
petgraph	scc	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
petgraph	toposort	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
petgraph	is_cyclic	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
petgraph	node_count	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
petgraph	edge_count	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
petgraph	free_graph	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
tract	load_model	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
tract	load_model_path	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
tract	run	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
tract	model_info	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
tract	free_model	declared	reachable	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate	unverified_static_gate
